p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
4.11332690065e-91	0.362348351401912	0.277	0.06	8.31550166235404e-87	7	EML5
6.14836543535821e-91	0.538474872928766	0.472	0.164	1.24295355641201e-86	7	UCHL3
2.45957263166863e-90	0.347360910267889	0.33	0.082	4.9722720321813e-86	7	SLC37A1
3.12178729849696e-89	0.572411525742992	0.737	0.335	6.31100520264146e-85	7	RBPMS
5.57716413256723e-89	0.686183946256184	0.655	0.299	1.12747950103979e-84	7	SMAD3
5.16634098613673e-88	0.75004380048815	0.437	0.146	1.0444274937574e-83	7	CSF1
1.42598268261621e-87	0.622069912756837	0.382	0.114	2.88276659117693e-83	7	IKBKE
2.04123459746346e-87	0.573496507694858	0.436	0.145	4.12655986223214e-83	7	SNX30
1.11005652519323e-86	0.707880109613808	1	0.988	2.24409027133063e-82	7	Sptssa
1.74300718000918e-86	0.449400124473781	0.479	0.16	3.52366331510656e-82	7	PLEKHA5
9.5590343742697e-85	0.725787766124236	0.634	0.305	1.93245438910236e-80	7	ZNRF2
1.14932760289937e-84	0.628952176967524	0.75	0.412	2.32348068202137e-80	7	ITSN2
8.57366472359808e-84	0.447413764575038	0.447	0.149	1.73325206052259e-79	7	OSBPL10
2.12981409817701e-83	0.814049295019454	0.697	0.352	4.30563218087464e-79	7	FLNB
5.569059266363e-83	0.663644321740126	0.653	0.287	1.12584102128795e-78	7	NEDD4L
5.76506588926721e-83	1.35382366592527	0.599	0.285	1.16546572017426e-78	7	SDK1
6.42810269195552e-83	0.551643421589252	0.599	0.261	1.29950524020573e-78	7	MRTFB
1.24587118447276e-82	0.675482516090606	0.672	0.34	2.51865318653014e-78	7	NDUFV2
1.34077871085466e-81	0.865510739113559	0.794	0.458	2.71051824186378e-77	7	MAGI1
4.22822567816048e-81	0.488723795661437	0.439	0.149	8.54778103096922e-77	7	ATP8B1
6.88356579766935e-81	0.387845275838147	0.368	0.104	1.39158166165684e-76	7	TOX3
1.03311644180019e-80	0.374338630177144	0.328	0.089	2.08854819874326e-76	7	TNFRSF12A
8.99952978840109e-79	0.344945294812911	0.306	0.08	1.81934494202316e-74	7	DSTN
2.35735628116985e-78	0.561691593525854	0.613	0.286	4.76563145801297e-74	7	ATAD5-1
2.4442579009219e-76	0.313309629324237	0.311	0.083	4.94131177250371e-72	7	RHBDF2
3.03376188672487e-76	0.486208897445999	0.635	0.284	6.133053030203e-72	7	DOCK7
1.41347559846782e-75	0.624561802757508	0.775	0.469	2.85748226986255e-71	7	KTN1
2.61689465968604e-75	0.390393337925387	0.345	0.103	5.29031424402129e-71	7	SLC2A9
1.57689411634624e-74	0.41623890547063	0.398	0.131	3.18784914560555e-70	7	PPA1
2.00847312095839e-74	0.443631876252524	0.407	0.133	4.06032926132947e-70	7	CDH1
3.17667219879917e-72	0.394890697910512	0.349	0.107	6.42196051709239e-68	7	SESTD1
4.16412028139754e-72	0.594516072447462	0.631	0.3	8.41818556087327e-68	7	MAST4
7.46113194371439e-72	0.551734771749478	0.569	0.253	1.5083424337413e-67	7	ATP1A1
2.10537256431079e-71	0.304233140315838	0.263	0.066	4.2562211760107e-67	7	PTPN21-1
1.97189873256447e-70	0.434202810338903	0.475	0.189	3.98639047775233e-66	7	CCDC50
2.08150797575697e-70	1.05200342874593	0.697	0.393	4.20797652379029e-66	7	CD44
2.36056435632443e-70	1.01535116121384	0.718	0.441	4.77211690274547e-66	7	BIRC3
2.81708680749556e-70	0.516116413994098	0.578	0.26	5.69502269003302e-66	7	ARHGAP32
4.68045036971412e-70	0.325767731986378	0.288	0.078	9.46199846741407e-66	7	mikado.WCK01-AAH20201022-F8-rsc00076G87
5.11704529711888e-70	0.354982480284559	0.357	0.113	1.03446187726555e-65	7	FLNA
1.45105080738141e-69	0.45021264584794	0.507	0.2	2.93344431220226e-65	7	SDC4
2.92603556001426e-69	0.331269345054379	0.33	0.097	5.91527348812483e-65	7	PMEPA1
3.42212401589926e-69	0.411202901167544	0.382	0.128	6.91816591054194e-65	7	GAREM1
5.3658390017938e-68	0.549170432332891	0.613	0.3	1.08475801260264e-63	7	RTN4
4.18087015078898e-67	0.472841457806155	0.393	0.142	8.452047096835e-63	7	GALNT10
1.56718106259149e-66	0.481536644812827	0.536	0.242	3.16821323613495e-62	7	OLA1
2.47267298862457e-66	0.510834032352746	0.306	0.093	4.99875571380343e-62	7	EEPD1
3.8482333238809e-65	0.491785602898024	0.477	0.197	7.77958848755763e-61	7	RANBP17
1.03418066069348e-64	0.459838535968657	0.502	0.213	2.09069962365794e-60	7	NBEA
4.69046042880555e-64	0.419665037919122	0.344	0.114	9.48223480287331e-60	7	FNDC1
1.34460258129783e-63	0.625831171149956	0.704	0.409	2.71824857835169e-59	7	MCTP1
1.49694639333942e-63	0.367560579627915	0.38	0.135	3.02622682877497e-59	7	NLE1
3.16392290847397e-63	0.551708059398035	0.635	0.337	6.39618655177098e-59	7	GNAQ
1.32245556636071e-62	0.325367344968953	0.284	0.082	2.67347617295481e-58	7	mikado.WCK01-AAH20201022-F8-rsc00073G177
1.1935307105212e-61	0.606834340693267	0.68	0.381	2.41284168438966e-57	7	RELL1
1.37993248960946e-61	0.415882146151103	0.395	0.148	2.78967152099449e-57	7	TUBA1C
1.77369769283168e-61	0.372588731082391	0.353	0.121	3.58570725582852e-57	7	BEND7
1.87572394306048e-61	0.381271121213097	0.391	0.145	3.79196352329107e-57	7	KIF16B
8.08139301531053e-60	0.300323126184638	0.3	0.092	1.63373441197518e-55	7	F11R
1.76252266517184e-59	0.413231103968547	0.426	0.174	3.56311581991138e-55	7	VEZT
3.71491372424959e-59	0.587829483429593	0.799	0.516	7.51006958494297e-55	7	EXT1
6.95456780711781e-59	0.300038620597421	0.312	0.1	1.40593542788694e-54	7	SLC12A4
2.04018436098449e-58	0.47151814010241	0.328	0.112	4.12443670416624e-54	7	TBXAS1
2.49100613355752e-58	0.548682562965459	0.376	0.143	5.03581799959988e-54	7	ALPK1
5.582971574659e-58	0.391809112457876	0.456	0.193	1.12865353353306e-53	7	PUM3
2.2762903100286e-57	0.394396207827537	0.395	0.153	4.60174849075381e-53	7	DNAJC10
2.60183805025759e-57	0.476964960939823	0.596	0.308	5.25987580240074e-53	7	ESF1
1.07811477358629e-56	0.266525596462245	0.261	0.075	2.17951682628204e-52	7	RHPN2
9.10497014330584e-56	0.283583496033501	0.271	0.082	1.84066076417071e-51	7	RNF149
1.02950979838617e-55	0.405742306752962	0.333	0.115	2.08125700841748e-51	7	NPAS2
2.15419657013675e-54	0.315889295765237	0.369	0.139	4.35492378618846e-50	7	IP6K2
1.32407790060016e-53	0.413755080864336	0.452	0.199	2.67675588385329e-49	7	PIBF1
2.59657693247737e-53	0.417516024489916	0.401	0.163	5.24923992669625e-49	7	ATP10A
3.64698729439534e-53	0.530807537766194	0.504	0.247	7.37274951434962e-49	7	NBEAL1
2.00553213974513e-52	0.484711101881668	0.626	0.331	4.05438377370876e-48	7	IGF1R
8.01371068032961e-51	0.316851461627627	0.295	0.101	1.62005175113543e-46	7	GREB1L
1.27202180564496e-50	0.25671677447462	0.265	0.083	2.57151928229184e-46	7	MECR
2.10176119209079e-50	0.368986317868759	0.482	0.225	4.24892042593074e-46	7	BBS12
2.21297377856676e-50	0.509528896302886	0.778	0.485	4.47374779075056e-46	7	UBE2E2
2.83803529248444e-50	0.277201795906651	0.273	0.088	5.73737214728655e-46	7	IFT88
4.36931874907332e-50	0.364959442859228	0.29	0.098	8.83301478312661e-46	7	mikado.WCK01-AAH20201022-F8-rsc00220G284
4.9274582365117e-50	0.559591115028325	0.415	0.178	9.96134957093206e-46	7	BATF2
2.07687918841154e-49	0.497959881826968	0.504	0.251	4.19861896729278e-45	7	CRLS1
4.52912409363508e-49	0.570866874259206	0.64	0.393	9.15607726769267e-45	7	MRTFA
5.12374254801817e-49	0.743815582793026	0.677	0.441	1.03581579350735e-44	7	SGSM3
6.57212420395637e-49	0.336219446741114	0.398	0.166	1.32862062907182e-44	7	LRP6
1.45064481483279e-48	0.347982582123141	0.452	0.201	2.93262355766597e-44	7	NOTCH2
1.63258293752064e-47	0.401275918022977	0.566	0.305	3.30042966649173e-43	7	TM9SF3
1.69988323695492e-47	0.404217018726669	0.612	0.336	3.43648395182806e-43	7	CUX1
2.50334240687101e-47	0.442648284908662	0.699	0.43	5.06075700973043e-43	7	STRN3
2.92613592237565e-47	0.304741576627105	0.33	0.126	5.91547638067461e-43	7	URB1
4.95586147401079e-47	0.568289054315834	0.518	0.275	1.00187695558602e-42	7	ITGAV
6.13836235632389e-46	0.491530019275896	0.819	0.604	1.24093133395444e-41	7	CDH18
7.18129276457041e-46	0.522328916452706	0.582	0.323	1.45177014528555e-41	7	MYO1B
1.00024834503541e-45	0.29957606450211	0.341	0.132	2.02210205432358e-41	7	SH3D19
3.47693771312448e-45	0.460648017026998	0.667	0.392	7.02897728085245e-41	7	DIP2C
5.29723764507364e-45	0.308747626991772	0.358	0.147	1.07088956232809e-40	7	MTMR2
6.94556078278112e-45	0.350686195309188	0.403	0.177	1.40411456784703e-40	7	UBTD2
1.63534954131143e-44	0.392948712573529	0.493	0.241	3.30602263271518e-40	7	ATP13A3
1.6608542293232e-44	0.312428464278223	0.295	0.109	3.35758290999978e-40	7	DYNC2H1
3.16661935829441e-44	0.376740520639369	0.569	0.306	6.40163769472798e-40	7	VKORC1L1
9.90005535556797e-44	0.566719951112269	0.309	0.12	2.00139519068162e-39	7	SLC39A8
1.27798152790147e-43	0.287327940144354	0.361	0.148	2.5835674568056e-39	7	MCUB
1.69610740962024e-43	0.522654751436468	0.334	0.138	3.42885073928827e-39	7	NUB1
2.27617767452653e-43	0.288500106628596	0.281	0.102	4.60152078682284e-39	7	CEP63
3.61935102664513e-43	0.300032515083319	0.26	0.09	7.31688003546579e-39	7	PPP2R3A
1.30233068166205e-42	0.458845005239464	0.68	0.438	2.632791706048e-38	7	IFI16
2.02337047725183e-42	0.293305810991537	0.269	0.096	4.0904457568123e-38	7	ZNF608
4.2886654103237e-42	0.319335089947818	0.35	0.147	8.66996599351039e-38	7	MPP5
7.90274765089336e-42	0.404069057327952	0.702	0.443	1.5976194651046e-37	7	PDCD6IP
2.01034535734572e-41	0.379908060242149	0.536	0.292	4.0641141744101e-37	7	PPP2CB;PPP2CA
2.55783006479688e-41	0.630552718849434	0.764	0.524	5.17090925899337e-37	7	LPP
3.79403690187598e-41	0.41067661989024	0.639	0.389	7.67002500083248e-37	7	WDR43
5.24050211440316e-41	0.347331842555881	0.349	0.147	1.05941990744774e-36	7	ICAM1
5.56357184604503e-41	0.450044224678377	0.724	0.473	1.12473168439646e-36	7	MTHFD1L
1.40449672307121e-40	0.418585569235666	0.613	0.363	2.83933057536076e-36	7	Map4
1.52862363316712e-40	0.339136741171861	0.26	0.094	3.09026553681066e-36	7	RAP2B
1.83289009466275e-40	0.419310392628919	0.345	0.15	3.70537061537022e-36	7	ST6GAL1
2.12795887304739e-40	0.405083145679551	0.845	0.646	4.3018816577526e-36	7	ANKRD12
2.46809896423074e-40	0.370499618118403	0.474	0.238	4.98950886608886e-36	7	TJP2
2.98928664478353e-40	0.277147272112822	0.26	0.093	6.04314188109439e-36	7	RALGPS2
3.33012996995046e-40	0.389884235533384	0.414	0.199	6.73219074725186e-36	7	SUPT3H
3.61546800384596e-40	0.301019923746346	0.39	0.177	7.30903011657498e-36	7	DNAJC2
4.47061434198597e-40	0.366563653975239	0.502	0.264	9.03779395375884e-36	7	PHACTR4
5.22204152641571e-40	0.375026948604947	0.506	0.27	1.0556879149802e-35	7	CSNK1G1
1.41681008901201e-39	0.339917472425047	0.479	0.241	2.86422327594668e-35	7	AATF
1.70929049747174e-39	0.310731432887084	0.395	0.181	3.45550166968887e-35	7	PTPN4
1.94486481800673e-39	0.429521091941545	0.547	0.317	3.93173871608241e-35	7	ATP2C1
3.66771043411003e-39	0.366060388071035	0.653	0.391	7.41464341359684e-35	7	MDN1
3.93381079780145e-39	0.574262957734205	0.672	0.428	7.95259190883542e-35	7	PARD3B
4.59472680008318e-39	0.290688588279924	0.352	0.153	9.28869969904815e-35	7	KDM5B
1.51473442303884e-38	0.637337859085045	0.697	0.487	3.06218710961533e-34	7	UBR3
2.07525696592795e-38	0.684154452796822	0.469	0.253	4.19533948231994e-34	7	LOC114103596
2.88956977199587e-38	0.387593946338154	0.425	0.212	5.84155425106685e-34	7	REEP3
3.18277043411171e-38	0.280787771145109	0.288	0.115	6.43428870960023e-34	7	TGFBR1
4.98056421578245e-38	0.273240187937432	0.301	0.123	1.00687086186258e-33	7	UTP6
8.67795080886178e-38	0.252655935313791	0.301	0.121	1.7543345355195e-33	7	TPM4-1
1.21649669842796e-37	0.329980132379761	0.406	0.195	2.45926972554196e-33	7	RBBP8
1.62058072390342e-37	0.274387449829129	0.333	0.144	3.27616599144316e-33	7	WDR1
2.57113574943005e-37	0.282326492894628	0.328	0.14	5.19780803104779e-33	7	DPY19L3
3.15165507725555e-37	0.316671489803766	0.45	0.233	6.37138590417981e-33	7	GTF2F2
3.74101061147115e-37	0.272307337133358	0.309	0.127	7.56282705215008e-33	7	GALNT7
6.11794804586543e-37	0.278976998067887	0.377	0.173	1.23680437695215e-32	7	PARP4
1.12008983316444e-36	0.299986270658098	0.282	0.111	2.26437360672524e-32	7	STOX2
2.40683477665091e-36	0.438665405546222	0.759	0.552	4.86565718447748e-32	7	SPIDR
2.6467264163869e-36	0.378043199071541	0.561	0.324	5.35062212336775e-32	7	SNX9
6.52499675572299e-36	0.34294320833301	0.552	0.312	1.31909334413696e-31	7	PSD3
8.9225084773517e-36	0.360494267828664	0.426	0.215	1.80377431378142e-31	7	VCL
1.08980998320431e-35	0.328235796062949	0.51	0.285	2.20315986204584e-31	7	AGPS
1.34391459143425e-35	0.322455651759268	0.471	0.25	2.71685773804348e-31	7	CTNND1
1.70584092489847e-35	0.272799440540609	0.303	0.127	3.44852801377474e-31	7	SCMH1
2.12650629955605e-35	0.332632218095192	0.48	0.258	4.29894513518251e-31	7	PDCD11
2.35035850701818e-35	0.342609314647377	0.441	0.229	4.75148475778795e-31	7	SERGEF
2.54066955195019e-35	0.264822858838591	0.281	0.113	5.1362175662225e-31	7	HMGCR
3.52113142757879e-35	0.333658994025696	0.509	0.283	7.11831929399329e-31	7	MAP2K4
4.32337574838073e-35	0.257839520000521	0.293	0.121	8.74013641292649e-31	7	mikado.WCK01-AAH20201022-F8-rsc00083G111
4.33852828395194e-35	0.28806462524587	0.396	0.191	8.77076877883724e-31	7	ARHGAP5
5.5053665730999e-35	0.889320907603096	0.488	0.271	1.11296490641788e-30	7	GBP2;GBP3;GBP1
8.03351381953437e-35	0.28346226882214	0.429	0.215	1.62405515375707e-30	7	ZNHIT6
9.25940492165787e-35	0.303273738102165	0.448	0.231	1.87188129896236e-30	7	TUBB4B
9.79107116517696e-35	0.331013993664612	0.46	0.248	1.97936294675217e-30	7	IPO5
1.11449351477387e-34	0.311373783567367	0.46	0.246	2.25306008946685e-30	7	NSRP1
1.15029219477754e-34	0.368065347080371	0.672	0.437	2.32543070096227e-30	7	LRCH3
4.61737086572243e-34	0.340377451424056	0.575	0.344	9.33447694214447e-30	7	USP32
6.43977365401311e-34	0.431055947705989	0.501	0.291	1.30186464189529e-29	7	FNBP1L
7.21171360357066e-34	0.330576537003137	0.344	0.159	1.45792002209785e-29	7	AHNAK
8.50456184384116e-34	0.357461543550315	0.32	0.141	1.71928222235093e-29	7	PROX1
1.19765080902646e-33	0.40528432882713	0.664	0.443	2.42117087552789e-29	7	BTBD9
1.21635857141491e-33	0.490535742713866	0.425	0.226	2.45899048797237e-29	7	CAMKMT
1.6073942659831e-33	0.545117732433775	0.631	0.417	3.24950824811143e-29	7	ANO6
1.60752569500992e-33	0.449227414494441	0.412	0.217	3.24977394503205e-29	7	TMEM41B
2.0769946170695e-33	0.316118186195332	0.479	0.26	4.1988523178677e-29	7	CALM2
2.26570028610688e-33	0.281757045466319	0.322	0.145	4.58033969839367e-29	7	POLR3E
7.34675411793644e-33	0.301340570644799	0.42	0.218	1.48521981248203e-28	7	mikado.WCK01-AAH20201022-F8-rsc01103G3
8.00225830523025e-33	0.253123001361958	0.353	0.166	1.61773653898535e-28	7	RRP15
1.40290560534729e-32	0.310326470787011	0.461	0.243	2.83611397177008e-28	7	FARP1
2.24771992753983e-32	0.325412258215777	0.504	0.286	4.54399060551451e-28	7	PKP4
2.83632169925617e-32	0.284511885601224	0.415	0.214	5.73390794721627e-28	7	SIPA1L3
3.721231366704e-32	0.338640706419219	0.539	0.317	7.52284133092881e-28	7	DDX21
7.10236064170722e-32	0.254775307035599	0.32	0.146	1.43581322732753e-27	7	TEFM
8.35842680855478e-32	0.279936178602656	0.39	0.196	1.68973956361743e-27	7	UTP4
1.05503629214558e-31	0.325601986758669	0.453	0.245	2.1328613682015e-27	7	POU2F1
2.01224236248481e-31	0.270917066054507	0.287	0.124	4.06794915999928e-27	7	TES
2.69646253082115e-31	0.292155406123371	0.423	0.223	5.45116865230804e-27	7	TTC27
3.3766226090557e-31	0.260309039682986	0.285	0.124	6.826180266467e-27	7	KIAA1958
7.02403312003196e-31	0.254360541844742	0.255	0.105	1.41997853554566e-26	7	TOX2
2.41345137114615e-30	0.266454954695795	0.365	0.18	4.87903329190906e-26	7	UHRF1BP1
3.33062334778838e-30	0.283023309883344	0.339	0.162	6.73318815988899e-26	7	LDLR
3.478336848215e-30	0.27397394205115	0.429	0.227	7.03180577235144e-26	7	PRMT3
2.1467290553011e-29	0.321054239524046	0.529	0.323	4.3398274581967e-25	7	THADA
5.52900817802204e-29	0.299031131392283	0.55	0.332	1.11774429326893e-24	7	RPF2
5.66593269880877e-29	0.25908540696318	0.352	0.175	1.14542495439118e-24	7	CASK
5.67596611163201e-29	0.345197442444521	0.46	0.265	1.14745330912753e-24	7	CD2AP-1
5.72570503119872e-29	0.350254211203803	0.618	0.368	1.15750852910713e-24	7	RBMS3
8.27193126591844e-29	0.354773906419458	0.605	0.396	1.67225362471807e-24	7	MTREX
1.07475694069268e-28	0.340558804191735	0.781	0.573	2.17272863130431e-24	7	PABPC1;PABPC3
1.69582245530857e-28	0.357390489073643	0.607	0.401	3.42827467565181e-24	7	NR6A1
2.86254210355944e-28	0.377255199872861	0.536	0.334	5.78691511655577e-24	7	ROCK2
4.90843355882595e-28	0.301086536608202	0.552	0.342	9.92288928252254e-24	7	SAE1
5.62192961816307e-28	0.25969292381555	0.29	0.131	1.13652929160785e-23	7	MSRB3
7.98488922864678e-28	0.277221106911113	0.515	0.31	1.61422520646323e-23	7	HOOK3
9.01597491709289e-28	0.292798676026039	0.357	0.18	1.8226694892395e-23	7	SSBP2
1.69712181585832e-27	0.313289139797151	0.466	0.273	3.43090146293918e-23	7	DENND4C
2.47561117978971e-27	0.533756737376224	0.55	0.358	5.00469556106288e-23	7	TNIK
2.83222241125652e-27	0.318658002864766	0.414	0.228	5.72562082659617e-23	7	KANSL1L
4.98685082922197e-27	0.288504969091049	0.482	0.288	1.00814176363551e-22	7	SYNCRIP
8.22864276086112e-27	0.346675079575129	0.601	0.403	1.66350242053568e-22	7	RAB10
9.20646044274163e-27	0.278783152867473	0.461	0.266	1.86117804310465e-22	7	IPO7
2.45175700571784e-26	0.270285906500388	0.404	0.225	4.95647196275919e-22	7	CHMP4B
2.46046141847857e-26	0.304030451580784	0.496	0.304	4.97406880359627e-22	7	EPS15
4.98162099479512e-26	0.289273159351097	0.382	0.208	1.00708450030778e-21	7	NLN
6.69655717680992e-26	0.288822603403404	0.425	0.241	1.35377599886389e-21	7	GPATCH2
1.16611502797714e-25	0.276738126051671	0.331	0.169	2.35741814055858e-21	7	FNTB;CHURC1-FNTB
2.17548576254445e-25	0.272423906940037	0.428	0.245	4.39796201755986e-21	7	FAM222B
2.18169215417918e-25	0.282653745033948	0.477	0.274	4.41050885888862e-21	7	RBM47
2.39091053780467e-25	0.306828703475022	0.637	0.451	4.83346474322591e-21	7	FAF1
3.30913943313134e-25	0.294917794766709	0.368	0.201	6.68975627801832e-21	7	METTL25
3.3872753896537e-25	0.264272217911331	0.567	0.359	6.84771592772392e-21	7	PTK2
4.10063642042897e-25	0.253746780763074	0.398	0.22	8.28984658753921e-21	7	LOC107138133
5.52946721228492e-25	0.331129240377131	0.634	0.455	1.11783709163552e-20	7	ABI1
5.59697079253697e-25	0.274175860203232	0.295	0.138	1.13148361541927e-20	7	SORBS2
1.60290803033444e-24	0.430342171299146	0.808	0.675	3.2404388741241e-20	7	AKAP13
1.6686840529054e-24	0.289277186447042	0.542	0.34	3.37341168135355e-20	7	EXOC6
1.87319062385816e-24	0.338989068348801	0.748	0.569	3.78684216519166e-20	7	EAPP
1.98910355489718e-24	0.258556205125047	0.366	0.199	4.02117174658014e-20	7	TCF20
2.6851687419043e-24	0.272610988090903	0.385	0.214	5.42833712863374e-20	7	SIL1
4.42735078102178e-24	0.291478415013374	0.3	0.144	8.95033233891363e-20	7	MAGI2
6.83451037106904e-24	0.312073610854071	0.67	0.477	1.38166461661532e-19	7	NF1
7.9002074639095e-24	0.266801861168336	0.488	0.296	1.59710594090395e-19	7	SCAPER
1.40579787086541e-23	0.363167314591386	0.536	0.359	2.84196097574152e-19	7	GMDS
1.57226864333942e-23	0.588575168421691	0.274	0.133	3.17849828937496e-19	7	CALD1
1.61628950835142e-23	0.31365588477235	0.502	0.319	3.26749087008324e-19	7	MFSD8
2.38350410682794e-23	0.28502849021317	0.412	0.24	4.81849190236336e-19	7	SRBD1
2.59086330707902e-23	0.268635886591527	0.523	0.331	5.23768926159095e-19	7	BDP1
3.29772034855089e-23	0.275782403462943	0.548	0.348	6.66667145663048e-19	7	RBFOX2
3.77626505271666e-23	0.27898289214135	0.431	0.252	7.63409743057201e-19	7	UBA6
9.16264324836469e-23	0.263768595605585	0.49	0.307	1.8523199590894e-18	7	MNAT1
3.32442319130166e-22	0.43803696576223	0.724	0.571	6.72065392353544e-18	7	WSB1
1.63553469072319e-21	0.282282854970341	0.558	0.373	3.30639693076601e-17	7	PTBP3
2.00645473557757e-21	0.250036076262392	0.51	0.33	4.05624889344362e-17	7	NAA15
2.42238403829259e-21	0.26996443817508	0.477	0.299	4.89709157181229e-17	7	LCORL
2.9112447494336e-21	0.283769106671797	0.317	0.173	5.88537238545496e-17	7	KLHL5
3.98497587672623e-21	0.251775875556029	0.266	0.135	8.05602723238975e-17	7	TANGO6
4.65815266571648e-21	0.251309113272952	0.433	0.26	9.41692142901244e-17	7	BCL2L1
6.51134788959624e-21	0.297101998245245	0.683	0.514	1.31633408936078e-16	7	MIA3-1
2.48420071864235e-20	0.263517951962456	0.675	0.5	5.02206017280737e-16	7	PAPOLA
7.50493648475192e-20	0.309803453657891	0.407	0.249	1.51719795975745e-15	7	MYO9B
2.46969608609675e-19	0.250112899129947	0.574	0.398	4.99273760765318e-15	7	EIF5B
3.13728105663036e-19	0.259266052712153	0.504	0.337	6.34232738408393e-15	7	ESCO1
7.07589962400369e-19	0.255120081414695	0.596	0.423	1.43046386798859e-14	7	ZNF148
7.78279961401841e-19	0.400226944104483	0.488	0.324	1.57337076996996e-14	7	SAMD4A
9.28012267052154e-19	0.273515692503796	0.338	0.198	1.87606959907263e-14	7	MTMR12
3.61971234213951e-18	0.270894327094217	0.51	0.335	7.31761047086922e-14	7	RUNX1
4.50647831137504e-18	0.58649522612948	0.515	0.39	9.11029655427579e-14	7	PPP3CA
7.34557407498289e-18	0.309686216033259	0.49	0.333	1.48498125499854e-13	7	TEAD1
1.78408840462335e-17	0.267906624556892	0.475	0.31	3.60671311878656e-13	7	FILIP1L
3.46904278862884e-17	0.265322935046807	0.455	0.304	7.01301690149205e-13	7	CASP5;CASP4
5.74429775751135e-17	0.259287510823062	0.54	0.386	1.16126723465849e-12	7	CEP350
6.16019987296619e-17	0.268630226327803	0.471	0.32	1.24534600631885e-12	7	SPATA5
1.72504479204006e-16	0.269701293969462	0.653	0.5	3.48735055158819e-12	7	CCNY-1
3.43651676419962e-16	0.343712069047629	0.38	0.24	6.94726229050595e-12	7	STK17A
4.49651622098338e-16	0.301186559093206	0.355	0.217	9.09015719234e-12	7	IRGM
4.88498029936373e-16	0.306772623601014	0.559	0.413	9.87547617319371e-12	7	ZCCHC7
1.5941774498468e-15	0.272429687558813	0.941	0.899	3.2227891326103e-11	7	CHIC1
2.28845336693823e-15	0.279876851730347	0.662	0.51	4.62633732660232e-11	7	PPP1R12A
1.38528246670677e-14	0.250139000472561	0.702	0.561	2.8004870346944e-10	7	VPS13A
2.11043249269328e-13	0.285974659087606	0.74	0.627	4.26645032722873e-09	7	EIF4G3
2.97326990745607e-13	0.253875682770663	0.35	0.231	6.01076244491319e-09	7	LOC114084552;LOC114084555;LOC114107584
4.20633551213653e-13	0.276213002108028	0.336	0.216	8.50352787133521e-09	7	WARS1
4.74207456300654e-13	0.280575120186126	0.567	0.438	9.58657793657402e-09	7	HIPK2
8.75544825992889e-13	0.258466601651545	0.344	0.23	1.77000142022722e-08	7	ABHD18
1.0579825972432e-12	0.279876412757493	0.48	0.352	2.13881761858685e-08	7	TAOK3
1.50428808503052e-12	0.369910313934019	0.36	0.234	3.04106879269769e-08	7	NMT2
1.79042631051744e-11	0.250434907621983	0.561	0.431	3.61952582934205e-07	7	BAZ1A
6.01830750212861e-08	0.295459566240246	0.295	0.206	0.00121666104463032	7	CP
0	4.71132549355705	0.974	0.062	0	8	PDE3A
0	3.67872642852668	0.895	0.031	0	8	MMP16
0	2.88343367400033	0.81	0.13	0	8	PDE1C
0	2.43021847695959	0.716	0.05	0	8	RELN
0	2.41698275454443	0.586	0.036	0	8	SLC24A3
0	2.31431077074201	0.801	0.122	0	8	GLIS3
0	2.12274702570527	0.656	0.026	0	8	SHISA6
0	2.08894036522935	0.479	0.021	0	8	COL23A1
0	2.06306974953216	0.853	0.098	0	8	PDZRN3
0	2.04574507734868	0.416	0.027	0	8	ADAMTS3
0	1.86745344229713	0.847	0.157	0	8	BICC1
0	1.83649706720488	0.689	0.052	0	8	PDE1A
0	1.63828587025104	0.606	0.065	0	8	GPC6
0	1.60735133468323	0.571	0.029	0	8	LHFPL6
0	1.52029256122533	0.569	0.063	0	8	RDH10
0	1.31731057154583	0.534	0.007	0	8	COL5A3
0	1.23341580826994	0.549	0.018	0	8	SFRP1
0	1.18649337258028	0.3	0.004	0	8	MEDAG
0	1.03652464653325	0.396	0.019	0	8	LRRC4C
0	1.01179292363575	0.54	0.032	0	8	DAAM2
0	0.9779576922522	0.414	0.018	0	8	GFPT2
0	0.921384488815027	0.324	0.01	0	8	HAS2
0	0.892712942825626	0.608	0.059	0	8	NRXN1;NRXN3;NRXN2
0	0.855309988165673	0.333	0.009	0	8	OLFM2
0	0.802148428166848	0.4	0.022	0	8	GUCY1B1
0	0.79439696342976	0.346	0.013	0	8	KCNE4
0	0.730193295917367	0.368	0.016	0	8	GUCY1A1
0	0.686082860080687	0.357	0.018	0	8	ARSJ
7.34545390174022e-305	0.81133691453705	0.442	0.035	1.4849569607758e-300	8	AXL
3.38707338261877e-297	2.41962399041081	0.849	0.189	6.8473075503021e-293	8	ARHGAP24
4.37318154860572e-295	1.69456569558114	0.724	0.13	8.84082381866132e-291	8	LIFR
1.3731637110291e-276	2.76647892726266	0.943	0.307	2.77598775821642e-272	8	ADAMTS9
2.98022882665322e-274	1.09396074834032	0.398	0.032	6.02483059596214e-270	8	HS3ST3A1
6.96234156481421e-251	0.826009179862428	0.398	0.035	1.40750697074284e-246	8	STAC
3.83047466377919e-248	2.12910229795354	0.829	0.228	7.74368758029601e-244	8	MAML3
1.71735080601591e-243	0.942955776472887	0.449	0.049	3.47179638944176e-239	8	CDK14
