cv_cor	pp_cor
ABCB4	0.0459165287174849	0.0282848126477322
TMEM243	0.0378319824314341	0.00240192440669517
DMTF1	0.0150662720340944	0.00839226371602457
STK17A	0.0133829201396399	-0.00591896280499665
MRPL32	-0.0115561749298359	0.0325092958198253
PSMA2	0.0075595655758213	0.0339953120198167
INHBA	-0.00648733332269868	0.00843584382971264
SUGCT	0.00199655559922465	0.0332537917014241
MPLKIP	0.0187842877403699	0.0290310196923749
CDK13	0.0166575044351573	0.0113810763042767
MRPS24	0.0122686170190822	0.0732931963123385
URGCP	0.0186501426797676	0.0439394288937895
UBE2D4	-0.00881891369921439	0.0692859689085635
DBNL	0.0198952988896933	-0.00741980185387429
PGAM2	0.00183601878214788	0.00876327389144455
POLM	-0.00212751112140748	0.0304083420426653
AEBP1	-0.0160618633812	-0.0163741887029354
POLD2	0.0244458163963146	0.00587261486803582
YKT6	0.00491202979047829	0.00821278907222107
CAMK2B	-0.005304937107574	0.0481703983770652
DDX56	0.0107371420428082	-0.000100247689029051
TMED4-1	0.0219442648526531	0.0645105098036475
OGDH	0.0229125811014776	0.0569449380137094
PPIA	0.177600763061199	0.161908632282557
mikado.WCK01-AAH20201022-F8-rsc00109G41	-0.00386575074264716	0.0661445296757346
PURB	0.0128100776492587	0.00445965598966423
MYO1G;MYO1D	-0.00734261133477026	0.0222777373292395
CCM2	0.0341536558587754	0.0255658970795529
TBRG4	0.00168648842360622	0.010009458538966
RAMP3	0.049541254450686	-0.00421350993558384
IGFBP1	0.107341786423721	0.149054731624515
IGFBP3	0.0326283885874776	-0.00929849861528121
C7orf57	0.0586116988912312	-0.0235937639348513
UPP1	0.0203549778550184	0.0380399307621884
DDC	0.00963331498545555	0.0580913827371353
GRB10	0.00882903471189527	0.0188636862176058
COBL	-0.0164569639807412	0.0306455489997097
SEC61G	0.0979943166171054	0.189486345434997
EGFR	0.00704770485939814	0.0247969626285662
LANCL2	0.0114509342312573	0.0232581654725875
LOC114086011-6	0.00576269699111115	-0.000811882791461715
ASCC2	0.0360485269909653	0.0140197522292238
ZMAT5	-0.0059194861115478	0.0655391988600272
UQCR10	-0.0295879939790587	0.131164062240687
NF2	0.00119847734012211	0.030415381257056
NIPSNAP1	0.00419186635101378	0.119385028661375
THOC5	0.0158019939266176	0.0485417058565095
HADHB	-0.00450987171413868	0.033825608013031
AP1B1	0.0346070415774936	0.0551724957390126
GAS2L1	0.00156745870191369	0.0367949639921219
EWSR1	0.0358862521246737	0.0311849212782396
RHBDD3	0.0315449451876911	0.0171478338156421
KREMEN1	-0.00780459091144967	0.0413294508172656
XBP1	0.0961244365659872	0.0497312509504076
CCDC117	0.0185777481879477	0.0190397762652673
HSCB	0.00741855908026981	0.0242364164181192
mikado.WCK01-AAH20201022-F8-rsc00109G129	0.00759196994678217	0.0035214882443253
PITPNB	0.00410054144965279	0.0482282954481519
TPST2	0.0239652058077277	0.000160387592795413
TFIP11	0.0158540368170947	0.01382626342657
SRRD	0.00527823086901325	0.0543626989206724
GRK3	-0.0184492485978125	0.0268233030040902
LOC102724770;DGCR6;DGCR6L	0.0170109797883689	0.0203202925256324
PRODH;LOC102724788	0.0499304442569641	-0.00392466733339124
RTN4R	0.0320805697136207	0.00385210794788606
RANBP1	0.0117707591395063	0.0446337285515597
TRMT2A	0.0302772239953412	0.0352826692043477
TANGO2	-0.00612112660374399	0.066370050697227
ARVCF	-0.0130269123368714	0.0622230972086472
COMT	0.633667050434686	-0.175310101274883
TXNRD2	0.046799242356575	0.0328171727654097
RTL10	0.0382358965260365	0.0127904484376721
SEPTIN5	0.00412104545185857	0.000768034693193798
CLDN5	0.00252548568009512	0.0222964632961505
UFD1	0.030722328534867	0.0199935532525747
MRPL40	0.0480688199514886	0.114353793796219
HIRA	0.00174917354268676	0.0242898182014314
SLC25A1	0.175646313334343	0.100852132862406
ZNF74	-0.00671588601860279	0.02976781181091
SCARF2	0.0215383186181308	0.0137885216700694
KLHL22	0.011046769727932	0.0525138532002375
MED15	-0.00534173443017848	0.0787203102466024
SMPD4	0.0387491592393186	0.0275531892112587
MZT2A;MZT2B	0.0168758347517617	0.0353281515265096
THAP7	-0.0153387310101693	0.073316525731279
P2RX6	0.0439918879593506	-0.0242926412449051
LZTR1	0.0148043704815984	0.0364976427494044
SNAP29	0.00392974078655948	0.0242135661768462
PI4KA	-0.00673131137942275	0.0509206334262251
SERPIND1	0.282302962857393	0.0337364311690157
HIC2	0.0256880535986261	0.0253041177970199
UBE2L5	0.0204400264413226	0.0560576439838293
SDF2L1	-0.00815234450313472	0.065162312127141
PPIL2	0.0120252565289931	0.0560348882207519
YPEL1	0.0119014918094495	0.0102190710295945
PPM1F	0.000627911907473327	0.0213814158978757
TOP3B	0.00349166438242701	0.0198477119575051
mikado.WCK01-AAH20201022-F8-rsc00109G225	0.0145138182807172	0.0897172817616151
CHCHD10-1	0.212952746347852	0.186497436321581
MMP11	-0.0301228139149711	0.0265995244526329
SMARCB1	0.00106089927732372	0.0477124502763159
DERL3	-0.0442682784077063	0.0866337166928653
MIF	0.0775945599056513	0.246309915520612
GSTT1	-0.0132672929682031	0.0436212977590398
Gstt3	0.027873768719972	0.124892459038532
DDT;LOC391322;DDTL	0.137192937338357	0.227608478013159
DDT;LOC391322;DDTL-1	0.0490807250999244	0.0476871979845867
CABIN1	0.000642655828740269	0.0296298119602464
SUSD2	0.0249493203817909	0.000541350521434291
DYNC1I2	-0.0125695378553898	0.0218870194967172
GGT5	0.00542188443137309	0.0225194908375519
GGT1	-0.0716455592317472	0.052379548855515
LRRC75B	-0.0329604957063067	0.0454182548311164
SNRPD3	0.0379431611748023	0.0940597749207194
GUCD1	0.0230842269894892	0.0571842441545509
mikado.WCK01-AAH20201022-F8-rsc00109G251	0.00585608283827374	-0.00553105040976529
UPB1	0.0293331574861328	0.0758208880250064
BCR	-0.0208319047298677	0.0250446893489814
YWHAH	0.0277461346114755	0.0562296924446852
LRIF1-1	-0.00351753803377459	-0.00249404844526522
DEPDC5	-0.0256042062518948	0.0264639291530359
PRR14L	-0.00595174540814932	0.011736275592058
PISD	-0.000768488578615158	0.0364200735649368
Sfi1	0.00917004916905742	0.0124986433170347
EIF4ENIF1	0.0152453195769893	0.000710302172046741
DRG1	0.0124285743427582	0.0703540308955148
PATZ1	-0.00776801722344708	0.0493109460509049
PIK3IP1	-0.00764593716813531	0.0246545743636448
LIMK2	-0.00632410457471695	0.0336832640339992
SMTN	0.0132207562611611	0.039818515232946
mikado.WCK01-AAH20201022-F8-rsc00109G291	0.0271102731988652	0.0163488118645321
MORC2	0.0106164393170993	0.0341809075698074
OSBP2	0.046566813665462	-0.0283882059777222
DUSP18-1	0.0232385527617458	0.00608146856696855
TCN2	0.0513829957000159	0.0284182991767282
PES1	0.0164446133482585	0.0558978372016709
GAL3ST1	0.0547050653273583	0.0102226877364079
SEC14L4	0.0492344299474466	0.0283011949341244
MTFP1	0.00857171941151544	0.0412345391001403
SEC14L2	0.112718472620942	0.0690074282964151
RNF215	0.00327104230173642	0.051420479060897
SF3A1	0.00711128432551336	0.0142445800432254
TBC1D10A	0.0230269513521722	0.0289358542454891
CASTOR1	0.0439589083616897	0.0154727166277532
CHCHD7-1	0.0172776979755499	0.00543193597061125
LYRM9	0.00823850564524798	0.00905566759386295
NLK	0.00330588630349496	0.00840326396829887
TMEM97	0.115661147128038	-0.0246557107073026
IFT20	-0.00552389185205062	0.0535054357328894
TNFAIP1	-0.00866954895912964	0.0151799783381125
POLDIP2	0.0162450424738868	-0.00340556484289583
VTN	0.43014284885426	0.0925783788397951
SLC46A1	0.0201211460889171	0.0457594242308172
UNC119	0.00378192847250733	0.00923792733776239
ALDOC	0.145964969179502	-0.0352551702660648
RSKR	0.00141111727031028	0.0130650131269981
KIAA0100	0.0201589912516504	0.0184195484923555
SDF2	0.0189076612926673	0.0562741724140725
SUPT6H	0.0122577211539853	0.0248005453725792
PROCA1	-0.00937293732119108	0.0364700837154883
RAB34	-0.00884011934735404	0.090653375000226
RPL23A	0.211134597331854	0.201600918994066
TLCD1	-0.00119067634457101	0.0810414823772209
NEK8	0.021091626409626	0.0129887596050351
TRAF4	0.0343958510048085	0.0542393160344804
ERAL1	0.0140405007013022	0.0409018986477369
FLOT2	-0.0089682477823019	0.0613264040640216
DHRS13	0.000296703662832267	0.0401691561088339
PHF12	-0.00696245547815718	0.00423177386323298
PIPOX	0.0503990601328182	0.0417431989060708
MYO18A	0.00977438337580754	0.0457077972163342
NUFIP2	0.00533216874403165	0.00781642758732343
ABHD15	0.018441151953875	0.0126281165187802
TP53I13	0.0201380180274147	0.0329594340143314
GIT1	0.0297144323904592	0.0194082920125302
ANKRD13B	0.0240356260312742	-0.00827938326109603
SSH2	0.0314132834761174	0.00940368930092646
MYCBP-1	0.0267467041166465	-0.0138653113973778
NSRP1	-0.00191059408965486	0.0343710342041519
BLMH	0.0142871929171944	-0.00199279366311577
CPD	0.0191922771413798	0.0396987946101154
GOSR1	0.0145028994053938	0.0300174747250155
ABR-1	0.0103707474891899	0.0112342840842876
MRM3	-0.00480771573574607	0.0472945632831691
GLOD4	0.0162708668358245	0.0447780957222029
GEMIN4	0.0200981071628123	-0.00034545994602734
TLCD3A	-0.00177994574425527	0.0359215445615926
RPH3AL	0.0132841246907613	-0.00467086275699834
YWHAE	-0.0165344163703023	0.0499833741398111
MYO1C	-0.00870862435109735	0.0420229230271863
INPP5K	0.0125336963575386	0.0212705886301133
Pitpna	0.00700061060985927	0.0380955165332677
SCARF1	-0.0113168940215943	0.0105431360442556
RILP	0.00665137890709481	0.0432405620219148
PRPF8	0.0258878058778772	0.0229787063647725
SERPINF2	0.175027096341048	0.0752978077332159
SERPINF1	0.151962882480217	0.0897215254005263
SMYD4	0.0251236346928424	0.0222927934800369
RPA1	0.0243218977382059	0.0627855512247289
OVCA2	0.0235881306539381	0.0452986689121057
SRR	-0.0131311021231622	0.0654234107278646
TSR1	0.000617779347887651	0.0272964602331725
METTL16	-0.00757855577543693	0.0285981937572052
PAFAH1B1	0.0040295967090343	0.0326920793121654
CLUH	0.0333866798992336	0.079888996482855
MRPS35	0.011141827583631	0.041459369952766
CTNS	-0.0114332693980339	0.0104973419113778
TAX1BP3	0.0216283083654136	0.0350128308299009
EMC6	0.0350409106389032	0.0885273072521844
ITGAE	0.00120638322785842	0.0401055812524512
NCBP3	0.000134773663360608	0.0285425972623552
CAMKK1	0.00807329305002341	-0.00403129433216338
P2RX1	0.0298648262543225	-0.0349612178616916
ATP2A3	-0.0211165292423156	-0.000720485549819032
ZZEF1	-0.00727943052167004	0.040060517466776
CYB5D2	0.0227832598462304	0.0366675781144214
MYBBP1A	0.0200692315701572	0.039795307631632
Xaf1	0.0412886838900836	0.0584313462312341
SLC13A5	-0.00608607996629856	0.0126163441823234
TXNDC17	0.0989811276946202	0.0851751166354464
KIAA0753	-0.0150193628341144	0.0104580253342959
mikado.WCK01-AAH20201022-F8-rsc00138G153	0.0215375281375004	0.0815127036675428
MIS12	0.0102623772714065	0.0174334751840949
LOC728392	0.0139934339717251	-0.000647736133597059
DERL2	0.0151839683293896	0.0547945430165683
DHX33	0.021764322033588	0.00875805387844071
C1QBP	0.0412504696383669	0.0853418047516452
RPAIN	-0.0117138057260319	0.0475470557745316
NUP88	0.019004195648879	0.0272416687108471
RABEP1	0.0113043018416965	0.0304217354390625
ZFP3	0.00595573076809607	-0.00890519431256772
KIF1C	0.00391335771999354	0.0437674003213286
INCA1	0.00150615275405675	0.0217686928941919
CAMTA2	0.0127348331566084	0.0228422172469869
SPAG7	0.0276168606620564	0.020172859539027
ENO3	-0.00795379576321078	0.0394412964240814
PFN1	0.0743559584212466	0.157249148141971
RNF167	0.020743510118253	0.0653747907740678
MINK1	0.00349517350815755	0.0332176477635693
PLD2	0.0292243194608326	-0.0191279058649123
PSMB6	0.0202807000745151	0.108431156870098
Cxcl16	0.0161125396535038	0.0633697362240946
ARRB2	0.0380997454595255	0.00834322171523567
PELP1	0.00586687322077909	0.0303745734822218
mikado.WCK01-AAH20201022-F8-rsc00138G198	0.01770663495315	-0.00305990272065458
C17orf49	0.0167110227494288	0.0539007883961422
SLC16A11	0.0789061653972021	0.00668392899791912
mikado.WCK01-AAH20201022-F8-rsc00138G208	0.194084268454566	-0.0882511673708342
LOC114084637;LOC114084636	0.145340891303425	-0.0836929484285229
LOC114084637;LOC114084636-1	0.077770057007704	-0.0253955211399306
ASGR2	0.121416125381962	0.0654175214830016
ASGR1	0.18492093077575	0.0422762638217796
ACADVL	0.0484362496975138	0.0769438763244079
DVL2	-0.0171601499316424	0.000334448338657645
PHF23	0.0308849436206052	0.0141469532261599
GABARAP	0.076390714435608	0.1006193329552
CTDNEP1	0.00236590222614395	0.0225304427306371
ELP5	0.0348942877999852	0.0415815249387435
SLC2A4	0.0295461291251685	0.0521287825440013
EIF5A;EIF5AL1	-0.014143182610429	0.000691276060500349
GPS2	0.00567145873802043	0.0355407381340716
NEURL4	0.0122151313621565	0.0191452594731805
ACAP1	0.0207361288333158	0.00723650700647475
KCTD11	0.0213721907464096	0.0194698542975312
PLSCR3	0.0351366892192723	0.00457770173193637
TMEM256	0.0230329961090753	0.0941193131605574
TMEM102	0.0142570218209258	0.0265264077159965
POLR2A	-0.00897991353487453	0.0102746078881255
TNFSF12-TNFSF13	-0.00264759871042549	0.0230571086896115
SENP3	0.0027662853886633	0.0432649797822058
EIF4A1	0.100321191721174	0.0679916611766353
CD68	-0.00559115584004024	0.0227877705974698
MPDU1	0.0361453087749858	0.061437150130954
SAT2	0.223091935550284	-0.0646373246807138
ATP1B2	-0.0239320304970687	0.0320099521792876
TP53	0.00996465246957186	0.0351325077387319
WRAP53	0.00785592399151754	-0.000685770739013123
KDM6B	0.0102355203219131	0.0120265530705513
TMEM88	-0.000511516493399312	0.03418233954418
NAA38	0.0556399859316191	0.125969856116046
TRAPPC1	0.00977220767991426	0.0535558137572426
CNTROB	-0.0232819647212263	0.0130314129639148
PER1	-0.0177586757635291	0.0232905383925571
VAMP2	0.0313323619692444	0.0282797321283203
TMEM107	-0.0193371326621223	0.0108561594955062
CTC1	0.0171672345198808	0.0151508589542001
RANGRF	0.0252216289551628	0.0130070047222856
SLC25A35	0.0106659860375757	-0.00600973117080486
RPL26	0.210751884906639	0.197474159958834
NDEL1	0.0154923592418501	0.0123928921989505
MYH10	0.0280046178664686	0.0131307591858501
STX8	0.0211871852957378	0.033323028986896
SCO1	0.024147452747644	0.0483072813866663
ADPRM	0.0202171924996204	0.0423486913113921
TMEM220	0.0263939734541044	0.0196418139587845
ZNF18	0.0178172920455312	0.0154598175414659
MAP2K4	0.0135492892013227	0.0514508422087014
ARHGAP44	0.00599494236319019	0.0157918582123095
ACOT7-1	-0.00213870155414725	0.010282536712671
COX10	-0.0153200218138945	0.0269844088796077
TVP23B;TVP23C	0.00710275883083225	0.0499232210578845
TRIM16	0.00803408875186046	0.00117513243014213
ZNF286A	0.0143474865444239	0.0106992375572369
ULK2	0.0162874360640074	0.0228964018570064
mikado.WCK01-AAH20201022-F8-rsc00138G356	-0.00341518517930995	0.0104049405520818
ZSWIM7	0.0120320533376476	0.0420698640959801
NCOR1	0.0237491482535411	0.0420409474753037
PIGL	0.0276362042128469	-0.0139945225308322
CENPV	0.00235715238172665	0.0218575784528591
UBB	0.182474840202137	0.2384194795116
TRPV2	0.0109490741065986	0.00122661858263577
TPT1-1	0.046845645240861	0.0839343641924032
PRPSAP2	0.0079022463197745	0.0215781464625009
FAM83G	-0.0122410301128358	0.0325381882362964
EPN2	0.0227419980479607	0.00130436526860209
B9D1	-0.00483095274279259	0.0654671837895891
MAPK7	0.0253032991766526	-0.0134829916851524
ALDH3A2	0.0370983299729615	0.0371995389843899
PPA1-1	0.00486090798390292	0.0146790958773255
SHMT1	0.0377654139386483	0.173292829039673
MIEF2	0.0215333033817547	-0.014114120158083
FLII	0.033075101744816	0.0339787554655455
DRG2	0.0325054092344049	0.0417475205683681
GID4	-0.00185962091608314	0.0228270179925211
ATPAF2-1	0.0234403114264124	-0.0151981266309169
SREBF1	0.0580411299292888	0.219591770884605
PEMT	0.0551657113808872	0.0777821770439775
MED9	-0.00630195792764597	0.0615325311678877
COPS3	0.0221484603641961	0.0367183062413575
MPRIP	0.0183410021214892	0.0432891414529851
TNFRSF13B	-0.00251322975092121	0.00647918542648459
USP22	0.0357581522476055	0.0501224276269056
DHRS7B	0.042328616209247	0.000338783037045599
TMEM11	-4.41679595532323e-05	0.0476659885087753
NATD1	0.0179113977020745	0.0262308737646136
MAP2K3	-0.00849295567820266	0.0572631630654828
PRMT2	0.0264121878614993	0.0174942590014376
DIP2A	-0.0110258284831385	0.0278936657425967
PCNT	0.00872185892114689	0.0269363707249206
MCM3AP	0.024241324680093	0.022696338339317
LSS	0.174680852001553	0.072031280948893
SPATC1L	0.0314654180504833	-0.00342037420761341
FTCD	0.150153720128228	0.0646365674377662
COL6A2	0.0180024135804783	0.0141016213566719
COL6A1	-0.0267973603975776	0.0570803419448195
PCBP3	0.0202111767795566	-0.00858065179504935
SLC19A1	0.026937666921716	0.0307076519795327
COL18A1	0.168945030612748	0.0540889099504359
POFUT2	0.0284731724652575	0.0781571676596279
ADARB1	-0.000994221946798899	0.00913162027678364
mikado.WCK01-AAH20201022-F8-rsc00143G33	0.00628090847140107	0.00302366147486903
FAM207A	0.0113224852018111	0.0274357940124614
PTTG1IP	-0.0322851426677511	0.0386282119440053
SUMO3	0.0371655562774221	0.0407961090882502
UBE2G2	0.011140137769416	0.0519970243636241
TRPM2	0.0205832158136464	0.0561196018324887
CFAP410	-0.00410448897630858	0.0163602525076304
PFKL	0.0536279332408629	0.0456508527672827
LOC102723996;ICOSLG	0.00167279091561031	0.00464786317838046
GATD3B;GATD3A	0.0537432178349007	0.136003841066128
LOC102724159;PWP2	0.0261464924782255	0.0193683237409476
TRAPPC10	0.00584230501560567	0.0172254362645314
AGPAT3	0.0104692064095691	0.0905671938068353
mikado.WCK01-AAH20201022-F8-rsc00143G71	0.00760278443793484	0.0233688904297803
RRP1	0.0136710076029403	0.0416000386205805
CSTB	0.125792874709357	0.0729089083441314
RRP1B	-0.00711825326526104	0.0216762819018916
HSF2BP	-0.0152166623499636	0.0262559621345632
mikado.WCK01-AAH20201022-F8-rsc00143G83	0.0215102688046971	0.0170454352259212
SIK1;SIK1B	-0.0085365628775014	0.0310904607063214
U2AF1L5;U2AF1	0.0628399337950635	0.0732607601213762
mikado.WCK01-AAH20201022-F8-rsc00143G94	0.0189430757454613	0.00484011688445754
CBS;CBSL	0.038764670725954	0.0561843023909501
PKNOX1	-0.0200975109773228	0.0375902406888947
NDUFV3	0.0155374725550644	0.126903427255472
WDR4	0.0245399912471532	0.00949543797742186
PDE9A	-0.0108170787577197	0.00469396198623631
SLC37A1	0.00369333819037947	0.0139502993238769
ABCG1	-0.0309819237576229	0.0230352831327263
mikado.WCK01-AAH20201022-F8-rsc00143G118	0.0101252502169142	0.0330713463494667
ZBTB21	0.0184884687026149	0.0304294640771563
PRDM15	-0.00285380621490551	0.0358223487074228
RIPK4	-0.00706534827412256	0.0362566725359895
MX1	0.0385146568311153	0.0369777602476709
MX1-1	0.0355503057634437	0.0447720144089622
BACE2	0.0184211054328353	-0.00510716253056683
mikado.WCK01-AAH20201022-F8-rsc00143G138	0.0368180209198757	0.00740434229736181
IGSF5	-0.00184536165176508	0.0709941224801357
SH3BGR	0.0454872840199338	0.0221030682882979
GET1	0.0284144775547666	0.00412076536810093
HMGN1	0.0872046120015371	0.0629613226676389
PSMG1	0.0285249534158239	0.034936149740039
mikado.WCK01-AAH20201022-F8-rsc00143G149	0.00610095929975753	0.01520671360477
ERG	-0.000909297857422536	0.0128057706222281
DYRK1A	0.0106165264162492	0.0228495673122396
VPS26C	0.002999865009231	0.0453567210205736
TTC3	0.0089291250664987	0.0478946376424014
PIGP	0.0261699498603374	0.0455483092065687
RIPPLY3	-0.0189566307005441	0.0267073006933926
HLCS	0.018311102707412	0.00755467375030342
mikado.WCK01-AAH20201022-F8-rsc00143G176	0.00827719486942631	0.000152618087992257
CLDN14	0.0457562600562225	0.0367947448627267
CHAF1B	-0.00342370463842339	-0.00167059996600432
MORC3	-0.00396480943857995	0.0223996388981833
DOP1B	-0.0175510691373864	0.0461160181088175
CBR1	0.109987502591219	0.116875428904241
CBR1-1	0.0311658249460852	0.107138789854388
LOC107134909	-0.0272029282055578	0.0661154934731522
SETD4	0.00133689360256463	0.0144470707966677
RCAN1	0.0205611547573501	0.0139336064878232
MRPS6	0.00483418564526327	0.0498941545717482
ATP5PO	0.0588211304390625	0.104548835684766
ITSN1	0.00170186874392908	0.00935113684062335
CRYZL1	0.0241860478989529	0.0235280188633827
DONSON	-0.0143642308714366	0.0239411853307502
SON	0.0481012866360301	0.0716944733839783
GART	-0.0208581249985128	0.023341712456389
DNAJC28	-0.00125053979195905	0.0238324921992848
TMEM50B	0.0239386786388163	0.0340857075311725
IFNGR2	0.075687014166668	-0.00600827820963865
IL10RB	0.0144680760238101	-0.00679218808653665
IFNAR2	0.000115767284637748	0.0452533414561362
C21orf62	-0.00931164034737943	0.0375414296412729
PAXBP1	0.0073883236089283	0.0129045507783326
SYNJ1	0.0177949545373014	0.0186522320872474
CFAP298;CFAP298-TCP10L	0.00830031458318362	0.0200507661097065
URB1	0.0181253342004271	0.000978349919835121
SCAF4	0.0291515035270388	0.00334939706673779
SOD1	0.174392076144856	0.245488783087931
TIAM1	-0.0161272992552442	0.00876771718272229
MAP3K7CL	-0.0235180507225472	0.0314395731884863
CCT8	0.0759119008564981	0.0447106892708463
USP16	0.0422623404873011	0.0185240288966627
LTN1	0.0163957227371225	0.0391243921748877
ADAMTS1	0.000267845911378	-0.00833724631103981
LOC114087586	0.0124373296869317	0.0169623159592158
APP	0.0308428770679822	0.116934302352056
GABPA	0.0106925274526864	-0.0133541811073273
ATP5PF	0.134871634824976	0.18821431018059
JAM2	0.057031365138958	0.00632232850684005
MRPL39	0.0266775181926726	0.041345807122752
RBM3-2	0.0117528619758824	0.0180437608859187
CHODL	-0.00590768397282006	0.0136357726360314
C21orf91	0.00866368704631357	-0.00557987706186909
BTG3	0.000125177490177266	0.0278294500189219
CXADR	-0.00089104200523129	0.0597708329805135
USP25	0.00648359551650581	0.0584334015667881
NRIP1	0.0084478929916782	0.00245551584952538
SAMSN1	0.0200784723413185	-0.00424749075824259
LOC114087626	-0.0122780499370792	0.0274928363107943
ROBO2	-0.0167180479886789	0.00909162634949427
ROBO1	0.0163010697577501	0.00540821206032031
GBE1	0.0666248335194692	0.0982623170017433
ZNF654	0.027751042103481	0.00787501735693765
C3orf38	0.0215457306172663	-0.000595207430511832
mikado.WCK01-AAH20201022-F8-rsc00143G332	-0.00792142406877877	0.00581820090273344
PROS1	0.1691107481178	0.0700188259219801
NSUN3	-0.0117911840052126	0.0316867737935165
mikado.WCK01-AAH20201022-F8-rsc00143G342	0.0497750601796341	0.0126838948048268
C11orf24-1	0.0225056111057289	0.00144506968249636
ARL6	0.0165657154936444	0.00552123393787631
CLDND1	0.018923180470274	0.0213788102573469
CPOX	0.0605045520510741	0.0132188833861234
ST3GAL6	0.0384539730397673	0.0924305754398018
DCBLD2	-0.0089202501183739	0.0293129364034716
COL8A1	0.0276366347950036	0.0139743212758316
CMSS1	-0.0249985767810707	0.0269828960437314
TBC1D23	0.00519396699590756	0.00980243861393606
NIT2	0.0281609027933798	0.0398413096811684
TOMM70	0.0341073365855369	0.00584862979289045
LOC114098981	0.0561649083158171	-0.0429189957031199
LNP1	0.00215929185877464	0.000995089828191595
TMEM45A	0.0157249616365124	0.000347840145401501
TFG	0.0685669489823123	0.0547471770340483
SENP7	0.0220849220785821	-0.00464074208875947
RCL1	0.000404938540985258	0.0183549801400664
TRMT10C	0.00898952815945788	0.0403698600435868
PCNP-1	-0.0034056564295374	0.0804046354866695
RPL24	0.218096925807714	0.183834103927433
NXPE3	-0.0140849145412471	0.0348080212799814
NFKBIZ	0.000305099218380362	0.0280730051206829
ALCAM	0.015399347343351	0.0625168414822151
BBX	-0.0156178541822544	0.0349345078904581
CD47	0.0473766175167245	0.0422651462710584
IFT57	0.0141479490636619	0.0028844034392734
DZIP3	0.00824884448004608	0.0141376446924166
NECTIN3	-0.0173000886516903	0.0108771711780499
CD96	0.0027407547790268	-0.0122822973481085
PHLDB2	0.0156032159820702	0.0206320145017379
ABHD10	-0.00509171052680778	0.0270828630064624
C3orf52	0.0152900157517707	0.0135466437837993
ATG3	0.0100590316629273	0.0509569162428725
SLC35A5	0.0267962181949161	0.0277752433845341
SPICE1	-0.00275085225295461	0.014288129308384
USF3	-0.0159882172760777	0.00891550938556658
NAA50	0.0086504726107589	0.0201055461206396
ATP6V1A	0.038291087707206	0.0475011700005894
GRAMD1C	0.0443896277502502	0.0411473146770613
CCDC191	-0.0113656648660206	0.0022244416625109
ZBTB20	0.00905484477828938	0.0125166425883067
LSAMP	0.0141037284661458	0.0227303936970676
ARHGAP31	0.0222836402919132	0.00715242535594628
TMEM39A	0.012817422654297	0.0297955364685147
POGLUT1	0.00410622360315795	0.0395231509626312
TIMMDC1	0.0303406105632136	0.000866004864599094
ADPRH	0.0234719146198215	0.00979823402376806
PLA1A	0.0811048759372345	0.0660968300410179
COX17	0.15311952090716	0.17517155702397
NR1I2	0.0129552165185812	0.0721134959164388
GSK3B	0.0139213127364763	0.0303401381414974
LRRC58	0.00119478314670096	0.000564924668204513
NDUFB4	0.120429295686232	0.153713330914071
HGD	-0.00390662703478469	0.0452306057564934
HCLS1	0.0277485876614286	0.0239904256595929
TMEM123-1	-0.052208125448914	0.0486357876830283
GOLGB1	-0.00948808179930097	0.0717612685875695
IQCB1	0.00586076139920176	0.0198366548023055
EAF2	-0.00622104724321423	0.0569890842647701
CD86	0.0178685926702944	0.0188893902874661
MIX23	0.0176685868425003	0.0492797558776129
FAM162A	-0.0220283923817302	0.0869499282020884
WDR5B	0.015353544324308	-0.00318938997403035
KPNA1	0.0106968455335501	0.0299043040600993
PARP9	-0.00416113628720228	0.0469353347002808
DTX3L	-0.0138152443440099	0.0285375096979851
LOC114107377-17	0.0437823865071165	-0.00191060479925194
PARP14	0.0165047014837689	0.028590885402538
HSPBAP1	-0.026308379406434	0.0136064931529142
SLC49A4	-0.000640369147909026	0.0522849160673413
PDIA5	-0.00485604231975711	0.0498165539971227
HACD2	-0.0151226260942035	0.0855916780052507
MYLK	-0.0217845715363137	0.0719849724658926
KALRN	0.0152902105065668	0.0378021750122942
UMPS	0.0360680011789073	0.0339589915473322
ITGB5	0.0585453721820607	0.0139670563206847
HEG1	0.0354717330892029	0.00685672120666246
ZNF148	0.0126918685308876	0.0252958552997121
SNX4	0.0238698332451037	-0.00799751283123398
OSBPL11	-0.0144916464227967	0.0273699212782451
RPL35A	0.21223394572416	0.170884818963346
LRCH3	0.0177243847542889	-0.0101790603360784
FYTTD1	0.0233467801844576	0.0176874338233038
RUBCN	0.000430388725354069	0.0104490667294143
TNK2	0.0129038396274109	0.0110681637709172
mikado.WCK01-AAH20201022-F8-rsc00143G592	0.0205987996400136	0.00815685367522163
PCYT1A	-0.0154806122064382	0.0135812583026413
DYNLT2B	0.0102330002788755	0.0446581217258941
RNF168	-0.0145148483816975	0.032282002654193
WDR53	0.0210421927788309	0.033578231811601
NRROS	0.00855963490442997	0.0190873519099311
CEP19	0.00964293737082534	0.0121456819054294
PIGX	-0.00815464375855833	0.0129204623415531
PAK2	-0.00685870477306787	0.013678074237651
SENP5	0.0110370477073806	0.0026286188292034
NCBP2	0.00824624839629319	0.0829717032233492
PIGZ	-0.00250660595542824	0.036185035827548
DLG1	0.0198576923218927	0.0327305967884235
BDH1	0.0689467791987054	0.0401596209397662
