p_val	auc	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
0	0.627609545096642	0.330111085574312	0.394	0.142	0	Myeloid 1	ADAR
0	0.627448610767586	0.292637589418819	0.481	0.223	0	Myeloid 1	OSBPL9-1
0	0.626860599059873	0.391987412209313	0.266	0.013	0	Myeloid 1	mikado.WCK01-AAH20201022-F8-rsc00076G636
0	0.626811720490705	0.401015474021153	0.466	0.221	0	Myeloid 1	NFKB1
0	0.62628328172662	0.354340589322058	0.333	0.08	0	Myeloid 1	TBC1D9
0	0.626128261401922	0.350118422259477	0.31	0.058	0	Myeloid 1	mikado.WCK01-AAH20201022-F8-rsc00028G129
0	0.626093277351204	0.306850427754309	0.425	0.169	0	Myeloid 1	ZFHX3
0	0.626035174952691	0.340396219619718	0.387	0.133	0	Myeloid 1	PROS1
0	0.625478760409311	0.379434695912644	0.344	0.094	0	Myeloid 1	ZC3H12C
0	0.625417839054394	0.330793850740687	0.407	0.157	0	Myeloid 1	GCA
0	0.625159811552538	0.330900986252161	0.442	0.197	0	Myeloid 1	MRTFA
0	0.625110009522636	0.347077998099129	0.314	0.065	0	Myeloid 1	HSPBAP1
0	0.625099514156073	0.371633679660336	0.321	0.073	0	Myeloid 1	SORT1
0	0.625072639484181	0.299673393572574	0.367	0.105	0	Myeloid 1	TLR2
0	0.624868302712111	0.319547683080232	0.329	0.078	0	Myeloid 1	ALDH1A1
0	0.624681047975304	0.348242978775026	0.291	0.041	0	Myeloid 1	C1orf54
0	0.624494062934852	0.339860325457946	0.316	0.067	0	Myeloid 1	SH3BP5
0	0.624379595825295	0.360512788615649	0.265	0.017	0	Myeloid 1	MITF
0	0.624242795198651	0.353333312508655	0.253	0.004	0	Myeloid 1	SLC26A5
0	0.624211291309997	0.311467687535455	0.423	0.177	0	Myeloid 1	HERC2
0	0.623959564801765	0.315958397128539	0.364	0.118	0	Myeloid 1	AKAP8L
0	0.623608179229087	0.333517684259014	0.438	0.195	0	Myeloid 1	DAAM1
0	0.622428802264659	0.324298988325183	0.372	0.129	0	Myeloid 1	LYPLA1
0	0.622418950303663	0.311546844784893	0.429	0.186	0	Myeloid 1	PLEKHA2
0	0.622016501177692	0.268635835591831	0.362	0.111	0	Myeloid 1	DMXL2
0	0.62133440934081	0.323355587695763	0.363	0.122	0	Myeloid 1	SCPEP1
0	0.621069059785482	0.341650873930587	0.313	0.072	0	Myeloid 1	PIGF
0	0.621055491067899	0.357444738509115	0.364	0.125	0	Myeloid 1	RNF217
0	0.620898435940521	0.347499443640501	0.406	0.169	0	Myeloid 1	PARP8
0	0.619551949420705	0.346583456533745	0.317	0.079	0	Myeloid 1	LY6E
0	0.618369407589744	0.313674811612699	0.334	0.098	0	Myeloid 1	LRRK1
0	0.618298709691918	0.321285213328033	0.318	0.084	0	Myeloid 1	GLMP
0	0.618120786436346	0.293302733503231	0.392	0.157	0	Myeloid 1	ATG3
0	0.618092451377839	0.315132779537128	0.419	0.187	0	Myeloid 1	WDR7
0	0.617904959516048	0.312642301468192	0.368	0.134	0	Myeloid 1	SPECC1L
0	0.617841062225604	0.304723878798435	0.316	0.08	0	Myeloid 1	SNX18
0	0.616944751439825	0.317545055178253	0.345	0.113	0	Myeloid 1	SLC17A5
0	0.616341229800979	0.285669144908654	0.355	0.122	0	Myeloid 1	UBE2F
0	0.616230679603999	0.306767640051453	0.385	0.156	0	Myeloid 1	ATP6V0B
0	0.615674084309086	0.347901602126765	0.366	0.128	0	Myeloid 1	KYNU
0	0.615347523206508	0.291010357930693	0.374	0.141	0	Myeloid 1	Cmah
0	0.613969963506683	0.296294057911605	0.313	0.086	0	Myeloid 1	CNDP2
0	0.613330511459424	0.328082744796667	0.374	0.154	0	Myeloid 1	VAMP8
0	0.612662989174785	0.291172482016098	0.313	0.088	0	Myeloid 1	ICAM2
0	0.612413947300603	0.346083851101148	0.293	0.07	0	Myeloid 1	HERC6
0	0.612393086140727	0.288499636856888	0.319	0.095	0	Myeloid 1	PGM2
0	0.612079522630933	0.305838318714479	0.385	0.164	0	Myeloid 1	LCORL
0	0.612005114217773	0.29874537958444	0.273	0.05	0	Myeloid 1	COLGALT1
0	0.611863542624643	0.298590465360489	0.294	0.071	0	Myeloid 1	LAP3
0	0.61165782128467	0.294671220730068	0.31	0.086	0	Myeloid 1	TSPAN9
0	0.611380173365644	0.292456331735992	0.329	0.107	0	Myeloid 1	SMAD1
0	0.610990079509139	0.293643888544171	0.334	0.113	0	Myeloid 1	IL18
0	0.610534520776245	0.297189160104872	0.282	0.06	0	Myeloid 1	CDH5
0	0.61013215090956	0.284923581676663	0.276	0.054	0	Myeloid 1	Milr1
0	0.610094620193596	0.302698093482871	0.369	0.151	0	Myeloid 1	SIK2
0	0.610067120912234	0.265460045720987	0.37	0.148	0	Myeloid 1	CTNND1
0	0.609456694491784	0.300775681883763	0.314	0.093	0	Myeloid 1	HLA-DRB5;HLA-DRB1;HLA-DRB3;HLA-DRB4
0	0.609453944348682	0.293826753684235	0.284	0.066	0	Myeloid 1	TTC7B
0	0.609440098669665	0.32796599780412	0.274	0.057	0	Myeloid 1	SPACA6
0	0.609371588658657	0.293388604986304	0.323	0.105	0	Myeloid 1	ADAM9
0	0.608582663687416	0.280099319781831	0.282	0.064	0	Myeloid 1	ARRB1
0	0.608398143899551	0.311578729722135	0.256	0.039	0	Myeloid 1	RMDN2
0	0.608270224942438	0.276291071827197	0.317	0.101	0	Myeloid 1	ZNFX1
0	0.608235010011698	0.286410158806565	0.353	0.138	0	Myeloid 1	ZCCHC2
0	0.607668237307326	0.323953172109695	0.289	0.075	0	Myeloid 1	PHLPP1
0	0.606954417532834	0.279204984381255	0.277	0.063	0	Myeloid 1	PRKX
0	0.606506556348753	0.30110809570264	0.274	0.061	0	Myeloid 1	NLN
0	0.606282995164747	0.289365633296239	0.292	0.08	0	Myeloid 1	MTPN
0	0.606109795026669	0.311192103411261	0.284	0.073	0	Myeloid 1	PLXNA2
0	0.60580126507971	0.268153563835118	0.344	0.128	0	Myeloid 1	LYN
0	0.605746603303572	0.280488767395531	0.286	0.075	0	Myeloid 1	Parp11
0	0.605563893520111	0.30417096890947	0.3	0.09	0	Myeloid 1	PYCARD
0	0.605147132883891	0.279760335592852	0.253	0.043	0	Myeloid 1	SIGLEC9;SIGLEC7;SIGLEC8;SIGLEC12
0	0.60486997429771	0.307231435935895	0.279	0.07	0	Myeloid 1	ABHD17B
0	0.604415537840548	0.271888583267066	0.282	0.074	0	Myeloid 1	TSPAN4
0	0.604024772514164	0.266194330223464	0.282	0.071	0	Myeloid 1	ITGAM
0	0.603739714863644	0.284083655653043	0.279	0.072	0	Myeloid 1	SLC39A10
0	0.603432806110642	0.276914247027425	0.255	0.048	0	Myeloid 1	C9orf72
0	0.602870808290001	0.276440976695023	0.254	0.049	0	Myeloid 1	ARHGAP27
0	0.60268774430565	0.269510959917456	0.293	0.088	0	Myeloid 1	ME2
0	0.602453114365623	0.263486226669808	0.316	0.112	0	Myeloid 1	HK1
0	0.602131405354703	0.290927946007022	0.327	0.123	0	Myeloid 1	ACYP2
0	0.601882546872298	0.26863209893886	0.328	0.126	0	Myeloid 1	HEXB
0	0.601761515390061	0.267296987774189	0.294	0.09	0	Myeloid 1	UHRF1BP1
0	0.601227257106595	0.26493179024333	0.304	0.102	0	Myeloid 1	SNX4
0	0.601020828049247	0.277973947802861	0.265	0.063	0	Myeloid 1	SCAMP1
0	0.600211587045744	0.327059585495091	0.253	0.054	0	Myeloid 1	ZCWPW2
0	0.600009578778814	0.285844183677066	0.279	0.08	0	Myeloid 1	ATP1B3-1
0	0.599754622624842	0.25569502924747	0.318	0.118	0	Myeloid 1	INPP4A
0	0.598641354854911	0.253927129256493	0.315	0.115	0	Myeloid 1	SASH1
0	0.598449941857265	0.261535990656195	0.251	0.051	0	Myeloid 1	RNASE3;RNASE2-1
0	0.598232226626621	0.268272492011574	0.275	0.079	0	Myeloid 1	TEC
0	0.596545609718161	0.268932916649177	0.281	0.089	0	Myeloid 1	TET3
0	0.595114179712006	0.257570515538627	0.27	0.08	0	Myeloid 1	ZDHHC13
0	0.589194158614002	0.264916001552139	0.256	0.079	0	Myeloid 1	mikado.WCK01-AAH20201022-F8-rsc00138G134
7.10063383296039e-307	0.65515900849084	0.416978533221839	0.75	0.499	1.5245060839366e-302	Myeloid 1	NCOA2
2.9568087490579e-304	0.597413993143975	0.543398211996476	0.306	0.117	6.34826838422732e-300	Myeloid 1	GBP2;GBP3;GBP1
1.63373622155414e-302	0.603094016363714	0.255903613949376	0.342	0.135	3.50763166767674e-298	Myeloid 1	CMTM7
2.68905972505681e-297	0.591611294122946	0.254765137694725	0.285	0.103	5.77341122969698e-293	Myeloid 1	SPOPL
3.68134165873468e-297	0.599141206517703	0.255051322649721	0.323	0.126	7.90384054130337e-293	Myeloid 1	ATP6AP2
2.41064686900346e-295	0.664343070153805	0.724829754419644	0.971	0.882	5.17565882775044e-291	Myeloid 1	mikado.WCK01-AAH20201022-F8-rsc00089G16
4.58538561965586e-295	0.597186357586958	0.252962226317632	0.314	0.121	9.84482292540113e-291	Myeloid 1	DTX3L
5.77677955586479e-295	0.638813252600496	0.333720188557086	0.606	0.337	1.24027457064417e-290	Myeloid 1	NCOA3
2.60301691519188e-290	0.643612943381423	0.361418813726692	0.664	0.384	5.58867731691696e-286	Myeloid 1	ARHGAP26
1.69376156787985e-286	0.634282504816179	0.331844754169929	0.58	0.309	3.63650608623804e-282	Myeloid 1	STK17A
1.30833875045364e-283	0.633447320257949	0.348215215419939	0.566	0.316	2.80900329722396e-279	Myeloid 1	ATXN2
2.23677275873823e-283	0.636657026381524	0.355965360396664	0.622	0.33	4.80235111301098e-279	Myeloid 1	APP
6.31127827659652e-278	0.641892812557458	0.33322948963995	0.686	0.427	1.35503144598527e-273	Myeloid 1	NCOR1
1.15789729731322e-277	0.639620820903469	0.333205396070911	0.653	0.38	2.48600549733149e-273	Myeloid 1	SSH2
2.90071032505847e-275	0.629021397806848	0.354966653560741	0.542	0.291	6.22782506790053e-271	Myeloid 1	NEDD4
8.3641834068972e-275	0.627115711467761	0.320499132764883	0.532	0.279	1.79579017746083e-270	Myeloid 1	CERT1
1.84335755004252e-273	0.617443422485535	0.293526940313422	0.459	0.22	3.9576886599413e-269	Myeloid 1	ADGRE5
4.44665684578374e-273	0.588705084035729	0.32482601089555	0.28	0.106	9.54697224789769e-269	Myeloid 1	PNP-1
1.16883023010245e-269	0.591916288406125	0.28834360998296	0.299	0.118	2.50947850402996e-265	Myeloid 1	CRADD
4.37851332623617e-269	0.613506086102445	0.310474938680854	0.429	0.206	9.40066811142907e-265	Myeloid 1	SGK3;C8orf44-SGK3
8.03669216651368e-268	0.591110208680203	0.25276703580055	0.297	0.117	1.72547780815049e-263	Myeloid 1	mikado.WCK01-AAH20201022-F8-rsc00200G238
1.62331347230064e-265	0.623698873260142	0.395043335941634	0.502	0.272	3.48525402502947e-261	Myeloid 1	PRDX1
2.95653241715338e-265	0.629645872293575	0.330779542120026	0.569	0.32	6.34767509962832e-261	Myeloid 1	LCOR
1.23539995560286e-264	0.588562903053255	0.262145107412514	0.287	0.11	2.65240370467934e-260	Myeloid 1	RAI14
1.66424914222537e-262	0.630072572854448	0.339442030739257	0.585	0.321	3.57314290835786e-258	Myeloid 1	RUNX1
1.85577990937461e-262	0.653874542331905	0.634609895606959	0.917	0.772	3.98435946542728e-258	Myeloid 1	mikado.WCK01-AAH20201022-F8-rsc00035G122
1.44357510222127e-260	0.63711142221582	0.362479454683118	0.659	0.411	3.09935574446907e-256	Myeloid 1	ARID1B
2.50501290219536e-259	0.615604267303489	0.296376980217365	0.458	0.23	5.37826270101345e-255	Myeloid 1	VMP1
2.66628838645576e-259	0.606069446569167	0.330153055495067	0.386	0.18	5.72452116572052e-255	Myeloid 1	LPGAT1
2.96119710168986e-258	0.622879286225751	0.295794326617733	0.522	0.28	6.35769017732812e-254	Myeloid 1	USP15
4.06320925499518e-256	0.62960346128068	0.286194178303696	0.603	0.342	8.72371027047465e-252	Myeloid 1	GRB2
1.17923848486919e-253	0.581226809605694	0.261138018155038	0.254	0.095	2.53182502701414e-249	Myeloid 1	MADD
2.47768723060243e-252	0.59976833403993	0.252760830974967	0.359	0.159	5.31959448410341e-248	Myeloid 1	LACTB
5.76828879096166e-252	0.59689989876847	0.271332947677926	0.339	0.148	1.23845160341947e-247	Myeloid 1	Per3
6.31230557775867e-252	0.6104272097974	0.272562648604609	0.429	0.211	1.35525200754479e-247	Myeloid 1	MAP3K3
6.15456262507362e-249	0.594714135345757	0.277330373950748	0.328	0.142	1.32138459560331e-244	Myeloid 1	CPEB2
7.34230900024909e-249	0.609806435661944	0.358383817137545	0.427	0.208	1.57639374235348e-244	Myeloid 1	ID3
1.40966751912716e-248	0.641528152234886	0.348614500987593	0.778	0.535	3.02655616356601e-244	Myeloid 1	VPS13B
4.86450414777701e-248	0.610676033316728	0.378062873817768	0.427	0.214	1.04440904052772e-243	Myeloid 1	MACROD2
6.35928268418449e-248	0.60845044341028	0.323496928629707	0.42	0.202	1.36533799229441e-243	Myeloid 1	MAGI1
6.33475819067647e-247	0.594523908251247	0.292605274941907	0.33	0.142	1.36007258353824e-242	Myeloid 1	CAMKMT
1.27306104795502e-245	0.621916307507663	0.295657328340045	0.536	0.297	2.73326206995942e-241	Myeloid 1	CAPZA2
1.6205421100953e-245	0.604691833267822	0.291914570810748	0.393	0.188	3.47930391037461e-241	Myeloid 1	RFTN1
1.23119903224167e-244	0.618442975752087	0.302425298788389	0.504	0.271	2.64338432222287e-240	Myeloid 1	STX8
5.89160727414452e-244	0.590304270515747	0.251549809671359	0.308	0.129	1.26492808175883e-239	Myeloid 1	NT5DC1
9.47318290533848e-243	0.634100333549981	0.314913141497711	0.684	0.435	2.03389236977617e-238	Myeloid 1	FNDC3A
3.99922902958809e-242	0.601543116999011	0.273134658402025	0.376	0.177	8.58634472652562e-238	Myeloid 1	R3HCC1L
1.20774211935524e-240	0.632765119435607	0.319432258887665	0.673	0.423	2.5930223302557e-236	Myeloid 1	EPB41
3.39179829674739e-238	0.6409232530521	0.344414816535564	0.825	0.594	7.28219094311665e-234	Myeloid 1	TCF12
5.48604017507518e-236	0.633424118277354	0.372410051962283	0.681	0.455	1.17785282558864e-231	Myeloid 1	ARPC1B
1.05082854407597e-235	0.592779982566525	0.292039580458796	0.327	0.144	2.25612888413111e-231	Myeloid 1	TANC2
4.28685278843946e-230	0.612838718657471	0.292520890855885	0.478	0.257	9.20387293677953e-226	Myeloid 1	CBL
7.13565526082303e-230	0.607733608533378	0.348735386135378	0.426	0.225	1.5320251844987e-225	Myeloid 1	LPIN2
1.58273591212871e-229	0.602194245918344	0.262734362481477	0.395	0.194	3.39813400334033e-225	Myeloid 1	PSMA3
1.95554033051795e-229	0.618995581581934	0.307919369234928	0.536	0.309	4.19854508962205e-225	Myeloid 1	HERC4
3.18878674421189e-228	0.616915602837132	0.294382883068165	0.524	0.288	6.84632513982292e-224	Myeloid 1	ERC1
7.37839116283153e-226	0.633234428642896	0.300463078334053	0.78	0.545	1.58414058265993e-221	Myeloid 1	SRRM2
5.183440378397e-221	0.611513816381559	0.261686360866912	0.488	0.265	1.11288464924183e-216	Myeloid 1	YTHDC2
5.19181630234518e-217	0.6111049628519	0.269853462009542	0.489	0.271	1.11468296011351e-212	Myeloid 1	NKTR
1.2626113978618e-216	0.613115740791112	0.299398482853526	0.511	0.283	2.71082667120928e-212	Myeloid 1	H2AJ
8.06346553183542e-215	0.61342943426551	0.281927411411207	0.514	0.295	1.73122604968506e-210	Myeloid 1	UBE2K
1.24174444988627e-212	0.605826298628102	0.250485570906032	0.452	0.241	2.66602533390583e-208	Myeloid 1	OSTF1
1.54987558197357e-211	0.620836121823391	0.317189536684477	0.612	0.377	3.32758287449726e-207	Myeloid 1	FNBP1
7.68270807498333e-211	0.608381383063504	0.258739277927426	0.477	0.263	1.64947742369892e-206	Myeloid 1	CLTC
1.47781136565151e-206	0.620197247514065	0.32414916845942	0.608	0.385	3.17286100205378e-202	Myeloid 1	FAM172A
1.09956498002418e-205	0.620771753185671	0.304377228919142	0.629	0.403	2.36076601211191e-201	Myeloid 1	OXR1
1.56622295043807e-204	0.620952227906596	0.291811605756627	0.643	0.408	3.36268067459054e-200	Myeloid 1	FNIP1
4.79098096532058e-202	0.602925199857872	0.317395641932022	0.434	0.237	1.02862361325433e-197	Myeloid 1	FOXO3
1.22158247686195e-200	0.619072115730894	0.268680989144402	0.634	0.397	2.62273757782261e-196	Myeloid 1	VPS13C
5.57012037786006e-197	0.585081464308706	0.255910273715032	0.314	0.147	1.19590484512656e-192	Myeloid 1	CAB39L
1.77504212241556e-191	0.623748159020578	0.286362192964531	0.754	0.52	3.8110154368262e-187	Myeloid 1	EXOC4
1.24395594451643e-190	0.618417743956249	0.27987153071187	0.663	0.422	2.67077341287678e-186	Myeloid 1	PECAM1
6.08965645653876e-185	0.599405344195891	0.25752649150371	0.442	0.246	1.30744924121887e-180	Myeloid 1	KDM4C
1.47070683406631e-159	0.602931756587102	0.250776189672155	0.556	0.357	3.15760757274036e-155	Myeloid 1	FAF1
4.24048504312278e-158	0.600056302492514	0.282198807309543	0.513	0.323	9.1043213875846e-154	Myeloid 1	ZNF609
5.30557816654883e-153	0.605445497443919	0.349189090265529	0.597	0.435	1.13910763235803e-148	Myeloid 1	COX6B1
7.57776288843771e-149	0.591422048869468	0.256336911473523	0.444	0.27	1.62694569214758e-144	Myeloid 1	ZMYND11
3.18414096815301e-114	0.57733960749494	0.274748571178624	0.391	0.243	6.83635065862451e-110	Myeloid 1	IRF1
1.01656017901362e-102	0.578339120522562	0.329491732302301	0.436	0.3	2.18255470434224e-98	Myeloid 1	TUBA1A-2
8.67460604235612e-101	0.575611645589006	0.322635482208914	0.408	0.275	1.86243791729386e-96	Myeloid 1	LOC114078893
4.33262989315381e-98	0.570502325154057	0.378125103866281	0.357	0.234	9.30215638060124e-94	Myeloid 1	DDIT3
0	0.805465201374075	1.29952325433194	0.704	0.129	0	Lymphocytes 3	IFITM3;IFITM2;IFITM1-2
0	0.802731361164111	1.03604749849479	0.776	0.24	0	Lymphocytes 3	SAMHD1
0	0.794430372670255	1.27984392705218	0.625	0.042	0	Lymphocytes 3	IL7R-1
0	0.793469396077035	1.31131231903447	0.807	0.302	0	Lymphocytes 3	BIRC3
0	0.786420002330394	1.14399289619856	0.705	0.185	0	Lymphocytes 3	TMEM156
0	0.775796147499565	0.880735418577391	0.782	0.258	0	Lymphocytes 3	mikado.WCK01-AAH20201022-F8-rsc00073G191
0	0.771929121557392	0.938174391094053	0.857	0.342	0	Lymphocytes 3	mikado.WCK01-AAH20201022-F8-rsc00275G164
0	0.771034218380999	0.890225374394411	0.839	0.388	0	Lymphocytes 3	CCND3
0	0.76911946116179	0.874757340420474	0.905	0.386	0	Lymphocytes 3	GIMAP7
0	0.767593295432314	0.953989354370414	0.81	0.305	0	Lymphocytes 3	SKAP1
0	0.766558661422541	0.845942749197339	0.932	0.584	0	Lymphocytes 3	RABGAP1L
0	0.759026357323584	0.817184471498131	0.787	0.334	0	Lymphocytes 3	RIPOR2
0	0.753979716819918	0.898001415859848	0.766	0.334	0	Lymphocytes 3	RESF1
0	0.752804998000039	0.913893665500596	0.673	0.229	0	Lymphocytes 3	KLHL5
0	0.752447577622081	0.844003114338553	0.732	0.301	0	Lymphocytes 3	FAM107B
0	0.752342029864935	0.878388633491936	0.693	0.258	0	Lymphocytes 3	SMC6
0	0.750917150808186	0.932379718245228	0.764	0.296	0	Lymphocytes 3	AFF3
0	0.747574130012847	0.777005438362881	0.702	0.26	0	Lymphocytes 3	STK38
0	0.746819421410181	0.797152262780538	0.76	0.37	0	Lymphocytes 3	NSD3
0	0.739967676647261	0.79627737106607	0.704	0.271	0	Lymphocytes 3	LOC114078893
0	0.736765799619184	0.655478625093553	0.771	0.314	0	Lymphocytes 3	CD44
0	0.735049854694337	0.840996377909692	0.825	0.388	0	Lymphocytes 3	INPP4B
0	0.725976654815088	0.918506531739677	0.618	0.206	0	Lymphocytes 3	NUCB2
0	0.716105653697844	0.575401693914775	0.72	0.304	0	Lymphocytes 3	SLC25A26
0	0.714687206907526	0.725826429534859	0.608	0.197	0	Lymphocytes 3	KLF2
0	0.714467222577239	0.733902327150196	0.504	0.082	0	Lymphocytes 3	LTB
0	0.708728606984945	0.946395142420857	0.6	0.226	0	Lymphocytes 3	SATB1
0	0.706383321827122	0.594161758779238	0.618	0.232	0	Lymphocytes 3	PDCD4
0	0.704428688203624	0.871982893617146	0.456	0.055	0	Lymphocytes 3	ADAM19
0	0.700058141489345	0.626966339018259	0.583	0.201	0	Lymphocytes 3	RASGRP1
0	0.698696757690937	0.5519475770403	0.595	0.223	0	Lymphocytes 3	ESYT2
0	0.696519077320642	1.03779794451214	0.434	0.047	0	Lymphocytes 3	PDE4D
0	0.693833016212839	0.671425382272935	0.629	0.24	0	Lymphocytes 3	THEMIS
0	0.69335930410683	0.680250674007336	0.541	0.161	0	Lymphocytes 3	STAT4
0	0.693127108109038	0.543864061013594	0.599	0.229	0	Lymphocytes 3	RDM1
0	0.692810922321417	0.519976785810362	0.6	0.228	0	Lymphocytes 3	SEPTIN6
0	0.692494545256639	0.601306527959454	0.416	0.033	0	Lymphocytes 3	TCF7
0	0.687875044958876	0.879221316323891	0.529	0.183	0	Lymphocytes 3	BCL2
0	0.685160976825494	0.64047647522562	0.516	0.165	0	Lymphocytes 3	FOXP1
0	0.684542668076738	0.557620373502862	0.516	0.154	0	Lymphocytes 3	PIK3R5
0	0.683715704362527	0.541418672072386	0.542	0.193	0	Lymphocytes 3	MAP3K1
0	0.675397770793342	0.723048472523616	0.42	0.073	0	Lymphocytes 3	ICOS
0	0.672315100171062	0.836380095170709	0.461	0.122	0	Lymphocytes 3	KCNQ5
0	0.671530405093058	0.522644714943462	0.408	0.07	0	Lymphocytes 3	TESPA1
0	0.659823941268995	0.532765708430138	0.38	0.066	0	Lymphocytes 3	CD38
0	0.657731223619452	0.439875370406865	0.403	0.091	0	Lymphocytes 3	DGKA
0	0.656963357528574	1.19848307812936	0.327	0.015	0	Lymphocytes 3	LEF1
0	0.655970368079898	0.452125339908538	0.431	0.124	0	Lymphocytes 3	CD247
0	0.654418883489386	0.49296361679508	0.371	0.064	0	Lymphocytes 3	CD4
0	0.650910203698184	0.416452580695597	0.412	0.113	0	Lymphocytes 3	BCL11B
0	0.646929404959942	0.428321697192709	0.39	0.099	0	Lymphocytes 3	RBL1
0	0.64311291384522	0.423649790849337	0.333	0.048	0	Lymphocytes 3	CD28
0	0.637263412271562	0.816686098236234	0.311	0.037	0	Lymphocytes 3	CTLA4
0	0.630844316555756	0.484448440911311	0.271	0.01	0	Lymphocytes 3	LRRC31
0	0.627341021427882	0.397029291453495	0.332	0.082	0	Lymphocytes 3	YARS1
0	0.621303435017523	0.431066184149686	0.288	0.047	0	Lymphocytes 3	RUNDC3B
0	0.620217791134814	0.484660110478411	0.266	0.028	0	Lymphocytes 3	mikado.WCK01-AAH20201022-F8-rsc00313G4
0	0.6199019340426	0.65827554390018	0.31	0.07	0	Lymphocytes 3	MME
4.61174192662758e-307	0.718121404723749	0.618523167939189	0.797	0.349	9.90140991646941e-303	Lymphocytes 3	GIMAP1
7.17409361077304e-306	0.668298540194577	0.483225438468487	0.496	0.168	1.54027789823297e-301	Lymphocytes 3	PRKCQ
3.32522393081666e-305	0.716720338124735	0.605818426233687	0.753	0.351	7.13925577946337e-301	Lymphocytes 3	Ifi214;Ifi209
2.08077693456614e-300	0.743094505811836	0.725287379101897	0.96	0.606	4.46742807851349e-296	Lymphocytes 3	ARHGAP15
5.89621205695313e-290	0.676023052120135	0.574067325407074	0.529	0.204	1.26591672862784e-285	Lymphocytes 3	TMEM123
1.67148715513822e-289	0.690587246209012	0.482749573610026	0.642	0.251	3.58868292208176e-285	Lymphocytes 3	VIM
1.79939877540246e-289	0.658498770535822	0.485177648083197	0.466	0.154	3.86330917078909e-285	Lymphocytes 3	TAGAP
1.03633632711448e-286	0.730869200430968	0.656228812173248	0.899	0.519	2.22501409431478e-282	Lymphocytes 3	ETS1
1.71240307382826e-284	0.714035102762014	0.807517535754873	0.723	0.389	3.67652939950926e-280	Lymphocytes 3	SSH2
2.83159128587614e-284	0.718666207335545	0.828431669891119	0.75	0.431	6.07942649077607e-280	Lymphocytes 3	EPB41
1.72469233453342e-282	0.718486509626997	0.586698864644088	0.92	0.405	3.70291444224325e-278	Lymphocytes 3	mikado.WCK01-AAH20201022-F8-rsc00190G443
4.20558765407146e-277	0.634929399795509	0.458286278532252	0.374	0.11	9.02939669329143e-273	Lymphocytes 3	DIPK1A
2.60290744586717e-276	0.654492113786075	0.428105546840623	0.462	0.154	5.58844228627681e-272	Lymphocytes 3	ABLIM1
8.59498523779139e-276	0.647490790761423	0.385007916642225	0.435	0.137	1.84534333055381e-271	Lymphocytes 3	CD5
1.24700202071703e-272	0.61695236659722	0.321501484685215	0.313	0.08	2.67731333847946e-268	Lymphocytes 3	ASRGL1
9.93011717720478e-270	0.661230054595742	0.77369556810352	0.483	0.177	2.13199615794587e-265	Lymphocytes 3	PDE4D-1
1.23865247884106e-266	0.714467342182881	0.559525733574813	0.864	0.429	2.65938687207175e-262	Lymphocytes 3	DOCK10
2.63807465871844e-265	0.702426375223056	0.603346566213554	0.725	0.355	5.6639462922685e-261	Lymphocytes 3	TNIK
4.62137323439828e-261	0.607465299490902	0.307395379182142	0.283	0.07	9.92208833425311e-257	Lymphocytes 3	SETD7
4.1055588706183e-258	0.709714264034892	0.609938785678127	0.769	0.439	8.81463489521749e-254	Lymphocytes 3	ARHGDIB
8.4715785409835e-257	0.651555911417276	0.471418028452308	0.456	0.161	1.81884791274916e-252	Lymphocytes 3	CD27
7.31155298442409e-256	0.710604782157391	0.617688549796056	0.807	0.448	1.56979042575585e-251	Lymphocytes 3	TNFAIP8
1.09540977265373e-255	0.638975415864939	0.392723608293611	0.404	0.131	2.35184478188756e-251	Lymphocytes 3	CASP8
7.2951565613495e-253	0.679253677566294	0.501878095224668	0.601	0.261	1.56627011372174e-248	Lymphocytes 3	TRAF3IP3
1.86410839915556e-251	0.692091384935529	0.61831959782364	0.66	0.334	4.00224073298699e-247	Lymphocytes 3	RB1CC1
2.45005081311307e-251	0.725105448305955	0.806652829064091	0.901	0.685	5.26025909575376e-247	Lymphocytes 3	RPL36
3.20864096601996e-249	0.709333974799709	0.617779210848917	0.826	0.455	6.88895215404485e-245	Lymphocytes 3	IKZF1
5.22165837577152e-242	0.685545334570699	0.529245397140363	0.657	0.312	1.12109005327815e-237	Lymphocytes 3	SLC4A7
6.50020045269976e-239	0.647791596693084	0.389728345658167	0.458	0.167	1.39559303719464e-234	Lymphocytes 3	ANXA6
4.71032422637587e-237	0.611088488086061	0.366701163546559	0.305	0.084	1.0113066114029e-232	Lymphocytes 3	GPR183
2.51380130762397e-234	0.616531463769584	0.324513062582816	0.327	0.096	5.39713140746866e-230	Lymphocytes 3	PLGRKT
9.22802261920106e-234	0.693572056168399	0.637141469408616	0.709	0.387	1.98125645634247e-229	Lymphocytes 3	ARID5B
3.05292864301466e-228	0.71679107877307	0.762538143364984	0.926	0.774	6.55463779655248e-224	Lymphocytes 3	RPS15
3.25938381917082e-228	0.644399091414618	0.384385711858047	0.449	0.167	6.99789705975976e-224	Lymphocytes 3	LIMD2
8.02925721943958e-228	0.690733463074156	0.595547444422114	0.741	0.374	1.72388152501368e-223	Lymphocytes 3	PITPNC1
1.03739630695083e-227	0.66595158914934	0.65201973511998	0.541	0.243	2.22728987102343e-223	Lymphocytes 3	MAP4K4
